a(1),a(2),a(3),a(4)
0.9472418651050434,1.408618724045687,1.4940492871331041,1.405688534981893
1.1009739686242626,1.4539456321483881,1.4858054426043796,1.4597660020004937
0.9879165200447839,1.4815201046364426,1.5290918726435283,1.4583767639664285
1.039582312260331,1.473115719147354,1.4828454420659964,1.4696093014432445
1.0440864911283694,1.4792199191479791,1.513724532007135,1.4471971312053908
1.0376189974265724,1.371879864117996,1.5514926730340644,1.4590441698620567
1.0130530216888491,1.3855039076904982,1.4721650611969022,1.51776780044892
1.0208274808244884,1.4226242518364731,1.4658189189024076,1.3837981448575327
1.0537343609177416,1.4387778520491543,1.4461295789069792,1.3573854357582462
1.0355371983670931,1.4388860876824363,1.5280429934155577,1.3519492831970024
1.0502740963646202,1.3962262801717704,1.5397281965993481,1.3526381959030704
0.9913310567802457,1.4390196953683123,1.5271244666149626,1.5325021664666356
1.0092771070364335,1.440121770708554,1.5288407824992516,1.5008692619562582
1.0023887808882797,1.3906550699603122,1.5069232844263665,1.4267236315800247
1.0147076465316074,1.480922488428841,1.4690101460899596,1.4188597022383704
1.0629778305143036,1.4269608991590783,1.4731878963392497,1.523062010848819
1.09393607050293,1.444988624556281,1.478560903204403,1.4549437449013138
0.9800465560882149,1.451952929254281,1.4894098417550747,1.4689548796402152
1.0913266945724902,1.431961385624168,1.4982200425572234,1.4615326834212223
1.0866282706017232,1.44614271164005,1.4917858614420691,1.411848060843146
1.0821444239074787,1.366755156123116,1.4959681137672434,1.445665773817583
1.0279473191158621,1.4549289188529135,1.4616496694207077,1.4495867260410702
1.0070276819091872,1.5056047698031345,1.3985361025027327,1.447226148727669
1.0681870481625173,1.4728047303108454,1.532201087516841,1.4539136508931942
1.08744397368793,1.443554520068526,1.5384926647192274,1.4611482396154598
1.1013491938615996,1.507347486941968,1.529767412272368,1.444838070358724
1.005960700631213,1.45445507544737,1.5157535511317977,1.4794305044928309
0.9814492705223847,1.3897026327287088,1.5388730962446318,1.468534717626861
0.9733455386558512,1.3870220711633676,1.532759926567219,1.4704205057522977
1.0761656114223181,1.4752575759136612,1.5558481046874424,1.4224444888068677
1.0366186737084586,1.3796579091717913,1.504311025178492,1.4394403918685812
1.0088929563420523,1.380826760078208,1.5185528639085162,1.4655172196472663
1.028317155824884,1.3809935734441199,1.5095360650456269,1.449433167430982
1.076083262244374,1.3812192557704979,1.514764971222827,1.3944104049811552
1.0373107378390776,1.5142134403085719,1.4967839036301422,1.468500535615647
1.0672969385097348,1.3488914209945024,1.4742835714136981,1.4842055958784348
1.064389718889921,1.4125851980943926,1.5020032958819556,1.4904234342761762
1.0586504336044802,1.3478015544875634,1.5302324991340035,1.5037010127064263
1.0356978792786076,1.3980616738424425,1.450501739305007,1.444004198213727
1.0351149935996449,1.3360978449571705,1.4455788666591816,1.4851040305063161
1.0211702658348007,1.402088427277265,1.507913378765792,1.4562335820584282
1.1311797824347294,1.534709286742439,1.4828354566162372,1.4572401583525085
1.0662134464515676,1.3412793704535202,1.4928736597039998,1.4983886159254711
1.063465815971531,1.4757041908908761,1.5187424852078721,1.4989814113903166
1.0370762495327213,1.4016012590385005,1.5437611842614958,1.5242172158103315
1.077995268069591,1.4315574275881189,1.498449323586331,1.5379060619267548
1.0497558514754604,1.412877691525625,1.5037954582105613,1.4312373162848344
1.0848543271772633,1.399879105782149,1.5234438784377633,1.502646656504647
1.0744422310316408,1.3794860355793848,1.469327078841161,1.5057704041823232
1.1091906216410659,1.46402121548379,1.5024683137648536,1.473167389381651
1.0627930473218306,1.4495117573331269,1.526792195336987,1.4753022745750652
1.0525463254224268,1.3794887650251475,1.481193419115911,1.4575452579653105
1.0335140792410749,1.461650285565624,1.504071456813221,1.4640204817618394
1.038057815434358,1.3848600874713004,1.4837470298880162,1.4643843495891649
0.9992242722432381,1.3825557860291504,1.496997267736838,1.4110597115013699
1.063810136744116,1.437934373628815,1.5167048253621849,1.3778924192495208
1.034537666927642,1.396168364159428,1.5137469852334886,1.4383555906357652
1.0406901808913127,1.3714423902252335,1.5464649280937481,1.4302694563103984
0.9980637905861629,1.4385796869013336,1.5070693486020554,1.421309527519362
1.1066552983921243,1.4263296895098638,1.4991126110857822,1.453048828419701
1.0841832112861765,1.4715794842493288,1.451407836848735,1.4866422396092323
1.043363508128898,1.4758560757777017,1.4716543302289313,1.3959712717370345
1.0478629435272426,1.479522404606336,1.426264778423558,1.4752602255386904
1.0505169523744997,1.3906018156358024,1.4521310770038087,1.4724679600233495
1.0395802080276337,1.490714722315265,1.5150835057727328,1.524215726831018
0.9910682535818024,1.4423509015358467,1.45764773908991,1.4764509529372334
1.045006547122084,1.4596217076412343,1.4968595411751724,1.4209723539517487
1.095350502851799,1.384727093576421,1.431799049819536,1.4432040113733036
1.0668281938123916,1.3981413358181656,1.505855111983001,1.4255953656956308
1.0683555583232507,1.4411002855381807,1.510925245092233,1.4354824786597356
1.066379576996561,1.4632656815857066,1.5733724550045438,1.4274019881068534
1.0643229519454382,1.4478659755906003,1.5306820529167975,1.4711904180316446
1.0751600074284386,1.4483859871110374,1.5092223760148158,1.506169871949833
1.039006944217333,1.4768465244973743,1.6004775146557786,1.4339667418741273
1.0848920545085803,1.42526197508729,1.483876383037944,1.444461033524532
1.1002248482787162,1.4223793762918866,1.5002602394944053,1.4389008881013363
0.9989052606912718,1.4468545820677612,1.4431046201839368,1.4978484542618602
0.9677905038120787,1.4453912591160343,1.4832400962590977,1.4641249529582196
0.9920044855445568,1.4064367133788256,1.4732203210628225,1.432360679819208
0.9498842528699837,1.4232096301051549,1.517639342036339,1.4553024373392998
0.9479350137300142,1.4086054952080083,1.5369748374360415,1.4695432791756011
1.0574730729853057,1.504095107043604,1.4884372402143142,1.4456001737972966
1.0612479076058552,1.4571722735574721,1.5278150381380529,1.4431608846315083
1.0693343471496632,1.4530124736442793,1.5137013814412832,1.4648719690515282
1.0558655283184342,1.4134013563484242,1.5004387938473098,1.4286040019003066
1.0851879461256644,1.4087619004009562,1.503812796839198,1.4351480781804273
1.1019544666812562,1.3813426237680142,1.4722701471860786,1.492007162351072
0.9969294457359359,1.3759681593221216,1.5293546562917033,1.3873470386584936
1.0894120341011002,1.4001831528044952,1.4836394828727069,1.3878251934508088
1.1012854597256512,1.4188609673517134,1.4783948568423253,1.4514391393889543
1.062628692696264,1.4540217073428343,1.4660647328576637,1.383955193755277
1.0263003028765274,1.4652812493607863,1.5315768106235406,1.340397303338897
1.1199335661989416,1.4727831012098251,1.5185045330666451,1.4337128455402275
1.069556336582344,1.3848106332102672,1.5464291160985706,1.4515205416279047
1.0515059697872897,1.4948653220230084,1.5726760448011352,1.4556166808993252
1.0696131790183028,1.4200523453037763,1.531171503923919,1.3877742954809433
1.024881195766936,1.3733778614047134,1.5246801645689791,1.459222818180512
1.0457075934697802,1.4574853047551115,1.5033277303452492,1.477290996486293
1.0618971894659515,1.4181918894099683,1.5291322478267853,1.48401365999019
1.0558277384275323,1.4278880781704533,1.5333890173044817,1.3985392193238975
1.0376414512999614,1.4200961632774445,1.4784205842733418,1.3949415743423197
1.038312843453442,1.3912846687551246,1.466349986169689,1.459073135661069
1.0341077111274044,1.3910279653745137,1.5392635320180792,1.4684949575694637
1.0034935343110831,1.4063542551666568,1.548915904973111,1.4453151033091598
0.9791408165197565,1.4078665410824132,1.5305758656293518,1.4311879870867883
1.0411916960185659,1.4987597507548933,1.5215993234270584,1.4361622228569841
1.0307917100174935,1.496811620781576,1.5006226928667474,1.567937668472663
1.1060431597107288,1.5027748890728136,1.517580758682001,1.455870607736671
1.0431451798561313,1.3719918266722835,1.5063563226422274,1.449289871429536
1.048327408664961,1.4717640980374174,1.4521668769090994,1.4200604733859779
1.0409621785056504,1.4847450793874466,1.4541514428178621,1.4577860985497495
1.0499991470064796,1.4208548645375898,1.4903549936829383,1.445551228915303
1.0654870973858828,1.4548700260456269,1.4634541823644074,1.4116180701127057
1.039359104847843,1.400167981170035,1.4908570068835172,1.439514490677757
1.0646716260752704,1.442705969820543,1.4550189961504436,1.444913646442966
1.0740824540785836,1.3673398786052555,1.4621602257403934,1.4726716334615333
1.0338636350216457,1.4012961918921505,1.5067464619895783,1.4683794814064972
1.0957449190814905,1.3524798921271213,1.488441425481168,1.4544174926161355
0.990922717030869,1.4800157810326136,1.4765570450166394,1.4841007833187136
0.9976650644662747,1.4593507625835294,1.4871576517225904,1.416889716569161
1.0600104211645047,1.4654938704825708,1.4917908819382089,1.4834324926993538
1.0213939728257313,1.4005346897532573,1.5219423115760833,1.492610413274331
1.1254653314952199,1.4584163663173482,1.4934350651191657,1.4273838284554772
1.0418022617815001,1.4556274853999231,1.47731682863369,1.4241518013772718
1.0613908637106453,1.4442644161216196,1.4636102580852335,1.4229534664131431
1.0747564270196692,1.4609929653824232,1.4270630009779441,1.4938108097060252
1.071544695963172,1.4577660258888314,1.5690584061684727,1.4293866570689098
1.0830690835870476,1.4609514503229784,1.4463477310331652,1.4362789927629125
1.0527300211563564,1.3831157126666955,1.4439389599576131,1.4892392980434246
1.0046846779029555,1.4503934295068173,1.5012559371989058,1.5326286281436154
1.0798280896501256,1.4347072532708185,1.524686012596898,1.5122154216912422
1.0268382634136275,1.4519505535903885,1.504886163757417,1.5077537339899467
1.0511124527664346,1.491145890308239,1.5358901371850164,1.4943622744354588
0.9945586927880551,1.390968262183446,1.5225874511714133,1.4435290665844767
1.0078727478385572,1.501019094707211,1.4613378590337864,1.4369868788196976
1.0286674330459185,1.4480657828273638,1.51555690520135,1.4056612476872
1.110654901921557,1.4202976756656818,1.5724342711513037,1.4272929638449285
1.0996748393364606,1.4555411656398678,1.5495376548897049,1.4274166716420151
0.9878649515665077,1.4629679693877036,1.582876834065591,1.4747459852000078
1.06908525670807,1.4675338454280924,1.5364275734043662,1.4865443846121125
1.1456548528978168,1.4889945796577562,1.4879373493365633,1.4498854099764031
1.1444013579529817,1.4187488338336016,1.4947310768311726,1.4502061819204997
1.0688943121067822,1.4375502667489568,1.5041892131710166,1.446724239352926
1.052910896134436,1.4373389205076261,1.562209533388629,1.45820408112417
1.0313222891865368,1.4373008565281886,1.4497496094745812,1.4273919830376969
1.1048627805653237,1.458210790350865,1.5212629600916474,1.4908315875424831
1.0499687434946274,1.438427610252392,1.53036549519803,1.4783767654841393
1.0790208895878277,1.432653622077755,1.574618865042393,1.4692894450155314
1.0007981680362836,1.424393335676055,1.504539845389318,1.41667864784102
1.0987015619728373,1.3785642842700143,1.5525306141949429,1.4746310164832734
1.0246925012615133,1.3812540870435177,1.5502336048338443,1.4543921550328844
0.9761379776644343,1.3749030955318338,1.4757200082234576,1.4955002067852217
1.0262456662345698,1.343852405641979,1.4703606255156656,1.4762010561401622
1.0313367172020196,1.476593211555059,1.45988415891516,1.4222967889121807
1.0631760931030396,1.392159303814233,1.492665887778055,1.4847158186547955
1.0273805135049825,1.4055742490591463,1.4540007164857596,1.5326982955107398
1.007092593672725,1.396245794532821,1.4570494751570027,1.4628331845037208
1.09787963434204,1.4343288160212486,1.5423588847414484,1.4558936460841387
1.1098999825931637,1.4313939621235474,1.5040920675209548,1.459602192902388
1.1332210516828638,1.3634499741747825,1.504117696860195,1.4537858682596319
1.0537625139472584,1.4445928202665972,1.484843911614911,1.408270651060167
1.093311982774617,1.42536840645202,1.5204281867235871,1.4927246614055487
1.0483791188471334,1.402642007835263,1.4816809817498067,1.4208303935336433
1.0606057925493915,1.4226639707253788,1.4984470806191863,1.5188926816796422
1.0427523389641,1.4240354445052605,1.4525375276825918,1.4425639912453603
1.0201559228367088,1.4167821344657914,1.4993998173178342,1.4141599501215918
1.052466341999757,1.4338844335554932,1.4794206391115983,1.4536059361060114
1.0631955837691756,1.4015823700760441,1.4863774787350632,1.4581734646959226
1.0511507438018968,1.3935409390148232,1.4569157084034952,1.441597767674439
1.1030433303301912,1.3560193168105992,1.5078788702348631,1.4605989871323095
1.0452622235142064,1.4834727974325619,1.477649211509963,1.4411499476892256
1.0501399533868336,1.437183555873791,1.4775855514082141,1.4529190297365786
1.034986238719307,1.3928931456035154,1.5290572443434234,1.4823316134947224
1.0713707330529678,1.4811376228470206,1.5315556009726046,1.4796822777833147
1.084817593542611,1.4226888956929642,1.4964268781708983,1.4764994584842732
1.1000053865147856,1.4268871478943208,1.4921183004792677,1.3928616120642359
1.0448588690012282,1.4519682535177942,1.5344590053051932,1.4060199513795801
1.0017115017762364,1.4387700684915703,1.4825302249296886,1.4637826023126106
1.095459156133211,1.3936897921570792,1.5936421964533773,1.448891089803959
0.9899323754617969,1.4129465831188963,1.520531434239839,1.5036026159735019
0.9845147209393007,1.4176204834975625,1.4843749803808726,1.4911703610005316
0.9811568673589018,1.4663227362437694,1.4735402617508186,1.48946278447287
1.0645633969204171,1.4149900358917118,1.5174737004158563,1.458665349143034
1.0520245838725337,1.3772985170609298,1.5468487161935638,1.4360876543353454
1.0271267541274145,1.4018490257229224,1.514074686093394,1.510155534338474
1.0605495317242193,1.3778186819120384,1.46555942830456,1.4800797402213055
1.0216676733708905,1.4449817992584517,1.5131862756746088,1.4636897677934029
1.0753820113844166,1.4368010125308976,1.5157888777260384,1.4666068353629396
0.9987434206764881,1.3800517572995274,1.5004150765927087,1.4812171505993013
1.1317506716558916,1.440040789483655,1.5518666174982827,1.4305320167477233
1.0979956480825783,1.4210472684605455,1.4920612235912591,1.4839978605170567
1.1295619639599628,1.489991536667873,1.5134826841876172,1.4519336255150705
1.1723056351211911,1.5036376924638497,1.5502829819069581,1.4748894166644748
0.9160938816133647,1.4784579045648467,1.496323476219928,1.4374521169516234
0.931404022279074,1.4285372694969585,1.4822158032747845,1.4563537418801178
1.1359483080751922,1.4595881727152324,1.5092525007788478,1.4999199698641805
1.0859448145158481,1.396314258649559,1.485270191284263,1.484344691337646
1.03080846066588,1.494771536656615,1.5337230684645449,1.4823612316179233
1.0625120170982094,1.4889565966133176,1.4914933384230808,1.4326292402379028
1.0642829608555309,1.5234705013379528,1.4935562582945106,1.4792472634348823
1.0501616728899745,1.541228837399108,1.5213689507084365,1.4715418941519807
1.1155401689668953,1.3323651942693822,1.5367292023592463,1.4122012674369044
1.085329910314401,1.4900563094852741,1.4902598002062801,1.4603436090040176
1.0586426429206608,1.4522626074837672,1.4897514629159245,1.4550826909545544
1.0776263518374791,1.4892110447549256,1.485824705690593,1.4162365053028227
1.079917311780853,1.472175638285373,1.5155774377368239,1.408040822274263
1.046485580716429,1.4133778577611376,1.528758692755579,1.439817723814942
1.0447251202446455,1.4743343227163102,1.4834309267200267,1.4341347614704039
1.0446229465766275,1.454621164781036,1.5192202979775675,1.489196259987616
1.0871396287223731,1.3951542034404851,1.476945898334907,1.4410109934847304
1.016523406656664,1.388510464929124,1.5324382449530434,1.4581211920898838
1.1418693808027656,1.4272443483857018,1.5100563264747435,1.4355245171867792
1.1228516073122203,1.4689936664728247,1.4640820162091222,1.501241735447349
1.1396573253609021,1.5441026710240582,1.534685453073869,1.4774049721171234
1.112452174342517,1.394079737477442,1.5388212677061694,1.4604784925362826
1.0353293261401932,1.4155261486796487,1.4994026118432997,1.4535604808200309
1.0759658218665376,1.4161389798419368,1.4789816205294168,1.429118387434675
1.0127462126509243,1.4317353095799645,1.539795250923462,1.469949451888714
1.1602092164484208,1.4649019600192739,1.4606594046441563,1.424312106351864
1.1602430858904145,1.4767746819789598,1.4519771224110078,1.509118312273868
1.1061757193511959,1.4552005403296007,1.4464229938639663,1.4343708865906728
1.0771124749399534,1.4298796514617849,1.6089198216822924,1.4548365450594452
1.078167351538796,1.4384471842076265,1.5382226452414014,1.4741940575428654
1.0801294691884,1.325772712405918,1.5150196775312845,1.5000928507472846
1.058029414739925,1.3703963361569724,1.5078542384123172,1.5025584431823358
1.0892458464765034,1.422425296873883,1.4541035799138906,1.4001781092212817
1.1216938710118,1.437801213243677,1.5050240911082786,1.4921594148416308
0.992477968653426,1.3794186831082058,1.4839935858010236,1.4750941554498833
1.0469346985618164,1.4696696144790558,1.505148353902324,1.4693345478804765
1.0687901937897994,1.3642640227840994,1.4975322331676244,1.4410486771632995
0.9829138264132042,1.4122232307648388,1.4411415242279326,1.4950460031440944
1.0170847323617274,1.3976973873021399,1.4461852021280284,1.46208892406525
1.0027711144284717,1.407587486364727,1.4914212615427076,1.4181015001758968
1.078076118135173,1.430725377474034,1.498217080942146,1.4879912748029205
0.9994032255737644,1.4209028369383399,1.4586080917512378,1.485036958244948
1.0369157739077204,1.4372965148727666,1.4884197843829086,1.4523249348739262
1.0588005547567088,1.3960402686416575,1.4966668567574914,1.4614813680692726
0.9960864567564273,1.503242560786861,1.5171720770259927,1.4855551635062547
1.0191613746773762,1.4963884740451177,1.555457259714419,1.5000926488442907
1.017095445512207,1.4039222819763186,1.5061115108341976,1.4966325320846106
1.0912014267013883,1.4012357106002729,1.5165732390406328,1.4764628469929846
1.1252755558009602,1.4058697398968207,1.579108155515908,1.4983296810723314
1.0971721089473436,1.4554316733324182,1.4799667256256457,1.4445609593088227
0.9895282907202452,1.4317940405900624,1.4584051874708919,1.4989205452311298
1.056693766735645,1.4431849901964942,1.4810156735450528,1.4862301214514542
1.0637775899661117,1.478407638312375,1.5255384446531588,1.4825345833288937
1.1077747919586005,1.4570118361066988,1.4859061929175859,1.4190909755004981
1.0167968179768185,1.403460842543748,1.583304381611847,1.560781206530887
1.0780252835351771,1.4553287828938468,1.552311100196254,1.4800904420766814
1.0480171561641891,1.4417142518746071,1.4884123094380244,1.5043113588174197
1.0875307767518696,1.4708059069288095,1.5135928964284664,1.433834554150264
1.0445456820538854,1.5024979283159328,1.4965132529420242,1.517380594051857
0.9861346045129569,1.427075337027904,1.5517339755082058,1.4509415516935278
1.0658654008951534,1.4892373676535031,1.5128383423419125,1.498281078675393
1.130668058781259,1.4103686244535794,1.5462723604868707,1.4977411182609763
1.0510700310366208,1.4045421145452783,1.512227101824896,1.450116832961387
1.0360915491995266,1.4171711283112727,1.451460948495011,1.4268411434086703
1.0894120966694252,1.4312659956555644,1.4248428011173502,1.4070226173753415
1.067888188345548,1.454138075079706,1.5339099464667378,1.4800063627786244
1.0430845837008722,1.4304647229691805,1.5434767200020116,1.4530281058131638
1.080771408281235,1.4004914157379815,1.5431826156002242,1.51756043791911
1.1121815935564139,1.4263883973564921,1.5423351131889342,1.466741630972413
0.9716220594097221,1.4731009946289337,1.5113880772536197,1.5009455326160674
0.9735613992456574,1.4686016824660173,1.518685408837667,1.4665199856852533
1.0218320395035545,1.4122739196135332,1.4778229687969886,1.4563536752795063
1.0900740177355368,1.3879450597121312,1.4865007795893217,1.4386039912308144
1.1000683854523343,1.4609429925172748,1.4842213463990288,1.4912052792994825
1.0767567579096666,1.425845551403817,1.507235130170521,1.4922662453243951
1.0153975459884315,1.4572981321261174,1.497845427179757,1.5010346673013053
1.0064393167771686,1.4534463743556565,1.4604973023646968,1.4403236864923605
1.0537192371966169,1.42709393985872,1.541084543517321,1.4642740258708153
1.1119026674267174,1.455562919048499,1.550025375354211,1.4283054308857128
1.0292905890971245,1.4509654582031613,1.4685250572289335,1.4519219672864174
1.0768366962684819,1.4666641223283154,1.4980816095793141,1.4626598545716691
1.093131639200775,1.4271976751343178,1.508464917358134,1.4111813895744296
1.0568969254910057,1.4290364526778108,1.513056616403336,1.4376837417313406
1.0599725774606432,1.457768697533958,1.5723729963735122,1.439880221407261
1.0405638131156674,1.4537662646113438,1.5533447337063349,1.4663590123223118
1.0305734570774363,1.4637791927902,1.5240993986088565,1.4420701264595455
0.9695940755774675,1.4067231495340455,1.5398661461213872,1.4352558365449304
1.0084274595992746,1.405152875966916,1.4945607903509306,1.4891765379505788
1.0796300012840252,1.403991958856788,1.4639664311296565,1.4715776577257373
1.0517085305303062,1.3947553776386146,1.4885300328568585,1.4435111739499493
1.0741458412583107,1.4444288837241133,1.4756558009544813,1.438400348492526
1.071535612912088,1.4397937838683772,1.5590256660133837,1.346271326660423
1.0599983330860536,1.3803034934827338,1.4486863802908658,1.4394350154106825
1.0680967955626537,1.4640298626495465,1.5407777585817266,1.4233763008498928
1.008671158988828,1.464561583976389,1.5715031661554886,1.4335849807651595
1.055366226243892,1.4225355225632719,1.520005441431012,1.4907020218361966
1.0697685706967013,1.4239593493805522,1.5060541746304574,1.4444972349321126
1.0472256710656234,1.46321613029149,1.4869586135072599,1.3938400663512418
1.152706586243676,1.5059267044678817,1.4839466332846416,1.4431446874909746
1.1412302044154623,1.4226844776459235,1.523322097621402,1.5104794484622057
0.9912920048192762,1.4077979036105122,1.520736747477778,1.489453243129305
1.0749315377047997,1.4996813318332272,1.5298008653862176,1.486395446821442
1.059384701267567,1.4597216807311835,1.4963635511596638,1.4996391604322887
1.0129471346089667,1.4717129223397194,1.527649865213271,1.4551796318568715
1.0095981739223125,1.432263417895428,1.494158166733744,1.454730324988137
1.0267182856368642,1.3914137140274432,1.510019162768708,1.453113324295034
1.0112158071301791,1.378146428863677,1.5096917382545103,1.4309845709341251
1.033049209641099,1.3782131577093657,1.5040745863909275,1.4669210977319513
1.038620332871223,1.4376719780202454,1.4924094985816245,1.447236692036102
1.0436708882474324,1.455074678854185,1.5076026344940474,1.4922149295965428
1.0287237416457902,1.4407022125573028,1.5228712107593658,1.4851480962518575
1.081175759864588,1.4042229860571698,1.4946277745571204,1.506970966036575
1.0651137668217285,1.4492846073904242,1.5362468677337555,1.4807335558764818
1.0259719855101852,1.44599210014547,1.5087725017371472,1.49812249351922
1.017748673553115,1.4582534397813083,1.5053248895149547,1.4679830752242597
1.0295181730072769,1.479489449216027,1.4971955216636597,1.4668723199953455
1.0534930909307294,1.4623086788775925,1.4682238083005144,1.4305153971922104
1.050425084741171,1.455349331711719,1.497558297339814,1.5043638030971151
1.0619581325491876,1.4237947232909893,1.4405683177960946,1.4534627752624674
1.0677305098109247,1.4829364101078557,1.5115727679915691,1.4181265724088192
1.0724228780900036,1.4265085788939829,1.4671032911159325,1.424461575852817
1.1047284041807572,1.4911596761857375,1.538381666852104,1.4650506762932027
1.0376915978943821,1.4381370968467315,1.5452549377807816,1.4899890484232252
1.0783383634457206,1.4337840755236542,1.495901028026272,1.483442725557143
1.034597923128945,1.4460058888713414,1.5357676517668901,1.484101256396988
1.0065842323626661,1.4480337650866648,1.513759530090542,1.4611686503673846
1.0264098526417442,1.3929271047700063,1.482125901439141,1.4294692360556573
1.0480351500902865,1.427933833249846,1.5358751447124634,1.4556688372252857
1.1026102963142657,1.4498383952605574,1.514055001385919,1.447330630104359
1.0989813126715238,1.4367389018149341,1.4886353520227662,1.379408971193441
1.0449329803771494,1.477393146156736,1.4874122794737237,1.4647558139199106
1.025184471390843,1.4873395033391348,1.5046139821387672,1.4597623840221905
1.0761377299787147,1.4677986866201136,1.4427461853941943,1.4731734498020856
1.0203001726600929,1.4303443307238635,1.5143822369911868,1.4748624459174997
1.0244921395997386,1.3902823353470015,1.533553012043622,1.5046424699965861
1.100852308101084,1.5204488994571348,1.4670710168570003,1.518524858032086
0.991116256475378,1.3778195325737492,1.544627680539088,1.5266554512182462
0.9653510445233936,1.4309677658493705,1.5421171624675547,1.408544438319635
0.9761372336906631,1.3650710593160713,1.4507648114598892,1.4202992273317836
1.0813612087425668,1.4027451546137462,1.5609426441621759,1.437505450515361
1.0916419969068798,1.468573449056409,1.4031420296452854,1.4155128133820218
1.0776890207170493,1.477025870147223,1.496010418090374,1.4134364847340735
1.0739122409185113,1.407831074607004,1.4997732471952423,1.4226067809220482
1.0687356831876282,1.4240380608550145,1.5127361254250231,1.458000375612594
1.0569741231986054,1.4287883082086899,1.4456902740259143,1.3843084444019156
1.0831486756543376,1.4800606359258692,1.4907668964769147,1.4164345963986757
1.0302150736168252,1.4872859363422777,1.4455340169491238,1.4954666114173811
1.0870825522475958,1.4120184811298593,1.5178454320832506,1.4810017847945247
1.0498527439231886,1.4485824992660379,1.495318079785963,1.4678620381632537
1.0896020831208562,1.4750118474124105,1.4988298310694872,1.4254021418501075
1.057055807286204,1.4656910995935757,1.5428209866000866,1.4680189813735516
1.0486365699823557,1.5057727295341048,1.465405793683376,1.4775571177458857
1.0276829961396867,1.5141925359698516,1.5422546091784768,1.4139389199564445
1.0550803820104306,1.4757547612090696,1.4819244926407502,1.4477611607122722
1.039849171259883,1.4202930558146818,1.4516191335281052,1.4605038309178082
1.0410723043776817,1.4924538706582917,1.4404543054782517,1.4982080984103705
1.0085397665329925,1.4464707387240483,1.4849706700963277,1.5314050482877863
1.0430953027088188,1.4394401863370032,1.5290263849215926,1.4665038749162556
0.9692606632106326,1.456126174976866,1.5197341158212652,1.4805775824656655
1.0778913992667183,1.4429514211200272,1.4924548928878267,1.4341284227073152
1.0744408122014755,1.460518945247368,1.5339923210207964,1.427302653749097
0.9489535698769967,1.4506122613595065,1.4781343306686379,1.425732078703823
1.0821146715539154,1.4661698027831505,1.515801883793317,1.4406255297700465
1.0648325316807998,1.4418773149000188,1.5739464866488795,1.4357254844124985
1.0580605830205316,1.4485523052192881,1.489409816980842,1.5616522390870906
1.055440451158153,1.4877493662955146,1.5137065294738283,1.4296910082419985
1.0807101235166523,1.4263965746512972,1.5180899939988526,1.4442861988952649
1.050045138783875,1.4818945475535534,1.5229652337505284,1.4254739867907946
1.0298625872643454,1.4219715803284,1.4756811014752658,1.5163726446754429
1.0736174718031775,1.3671600634500614,1.5226699373245232,1.4180490674077748
1.0832031103666688,1.4408224539504437,1.5250054984767547,1.4620332982987119
0.9812862176982277,1.3664763674252263,1.456453983383941,1.3474246588963366
1.0689316983316453,1.5167637929321547,1.44916643537673,1.3984098151803497
1.0161218299112638,1.4019514494796903,1.4849164149295588,1.4246551253113855
1.0494928241925632,1.443016718329245,1.4893176073137206,1.4605643458407747
1.0419826769553953,1.5392701582552688,1.5161020338610787,1.506055654601263
0.9795676867762051,1.5632554382333004,1.5777406483051915,1.3515159545964563
1.0937472690747416,1.462187933765478,1.6014755809349688,1.444969640042039
1.0951108557411446,1.3600314791062038,1.5948927938169093,1.4610772082687922
0.9621748895657166,1.4427382687224564,1.5164355012352488,1.4738657231847714
0.9715308737444763,1.438633748924448,1.5933478289296317,1.4801626467559281
0.9958097843231148,1.4090512893792597,1.6369846290596084,1.4833943463214712
1.036365705875577,1.435300658197925,1.6365662941042303,1.4656727163583663
1.0647272606590408,1.4273339138682786,1.6099584647591918,1.4350770334355378
1.0523711915325866,1.3950773648457488,1.631058194618334,1.4867054752929634
1.0285476825500823,1.4722518147832226,1.4880371536488932,1.4806277228076241
1.0369590039167211,1.4648665858836127,1.500290169881803,1.4623326719852725
1.0247102620363169,1.4345862692304636,1.5052927977508073,1.464865757692236
1.0442342170827792,1.4299834355911516,1.5323072072015624,1.4455048266235075
1.0516940911997754,1.4379208217355646,1.550299858499425,1.4575751461002242
1.0631651491644427,1.439552060196272,1.5173369632384535,1.512615495437361
1.0430844814267735,1.4595971996031287,1.499299183970788,1.44065671201869
1.0440505926827077,1.4689760212860872,1.5413334771391605,1.5034691155484827
1.0326071377757515,1.5114997472614622,1.4861361758527902,1.49327528528357
1.0343018844232041,1.4553602052234234,1.6332535184280348,1.4833232377147545
1.070355623313249,1.4662701868782821,1.6015683052902279,1.4493199630558695
1.0073349489382388,1.466973732897749,1.5694339303691671,1.5047605716738288
1.0297135531018646,1.4084242322848448,1.505475927494788,1.5185000685535037
0.9825327937689452,1.4570550734421648,1.5120605866465613,1.403306804801036
1.0054758336648373,1.4600309533859523,1.5112608622902808,1.426628637281212
1.0289603902119326,1.4584058033223954,1.5124755632297298,1.445413571010843
1.0755514238570512,1.461166570914683,1.5445378235244445,1.4128323241797818
1.0487836518462277,1.4154630161687114,1.4765445431620217,1.45378632368936
1.0284271125873492,1.4297006420294036,1.4733387090384924,1.483253781644348
1.0230761679917937,1.4335863495069994,1.4873653714882349,1.4762711720428923
